id,video_id,view_count,like_count,dislike_count,favorite_count,comment_count,created_at,updated_at
2904,K2HLcrIOFBI,4318,0,1,0,0,2015-09-30 18:56:50,2015-09-30 18:56:50
2905,Aa0LVe9QNF0,8534,0,1,0,1,2015-09-30 18:56:56,2015-09-30 18:56:56
2906,L05vt0ZkVgk,4104,0,1,0,0,2015-09-30 18:56:56,2015-09-30 18:56:56
2907,oo1BLSf02Zo,25469,9,8,0,0,2015-09-30 18:56:57,2015-09-30 18:56:57
2908,N5AYyOBBYe8,11675,5,1,0,0,2015-09-30 18:56:57,2015-09-30 18:56:57
2909,S27QATtln38,4362,2,1,0,0,2015-09-30 18:56:58,2015-09-30 18:56:58
2910,CGGr0JlrD8Q,486,12,0,0,0,2015-09-30 18:56:58,2015-09-30 18:56:58
2911,mFmNMoSvdWE,51769,284,20,0,8,2015-09-30 18:56:59,2015-09-30 18:56:59
2912,FNpRrwUw0WU,58993,34,9,0,1,2015-09-30 18:57:00,2015-09-30 18:57:00
2913,Qx_jb7-N0oA,41482,9,3,0,0,2015-09-30 18:57:00,2015-09-30 18:57:00
2914,Hcq9XQ3r_24,46497,37,21,0,4,2015-09-30 18:57:01,2015-09-30 18:57:01
2915,ppKRG9TXTkM,4142,0,1,0,0,2015-09-30 18:57:04,2015-09-30 18:57:04
2916,90TTHpIBQAw,14586,11,1,0,0,2015-09-30 18:57:05,2015-09-30 18:57:05
2917,KLMusUa0vSI,12558,9,1,0,0,2015-09-30 18:57:07,2015-09-30 18:57:07
2918,HewkTEBOeiA,889,3,2,0,2,2015-09-30 18:57:09,2015-09-30 18:57:09
2919,ZqNVEhr_MbY,518,3,2,0,1,2015-09-30 18:57:10,2015-09-30 18:57:10
2920,iWV-oskagCY,4306,1,1,0,0,2015-09-30 18:57:12,2015-09-30 18:57:12
2921,DXU7_cwavzg,19631,2,1,0,0,2015-09-30 18:57:13,2015-09-30 18:57:13
2922,10IVR9Z_9W0,22029,3,1,0,0,2015-09-30 18:57:13,2015-09-30 18:57:13
2923,wbV_-CC3QW0,4480,5,2,0,0,2015-09-30 18:57:14,2015-09-30 18:57:14
2924,Awz7YpMpO_k,10872,9,1,0,0,2015-09-30 18:57:16,2015-09-30 18:57:16
2925,KmtDLa03DpM,10857,5,1,0,0,2015-09-30 18:57:17,2015-09-30 18:57:17
2926,OMiYdGVONaI,6011,5,1,0,0,2015-09-30 18:57:19,2015-09-30 18:57:19
2927,0gR7iBZhbLE,19910,10,2,0,0,2015-09-30 18:57:20,2015-09-30 18:57:20
2928,0PFJ5MpcQoE,6132,1,2,0,0,2015-09-30 18:57:21,2015-09-30 18:57:21
2929,djyqa1KbrLY,652,7,0,0,2,2015-09-30 18:57:21,2015-09-30 18:57:21
2930,PhSX_GwGP4s,3186,11,1,0,2,2015-09-30 18:57:25,2015-09-30 18:57:25
2931,AQdDpJ5nFQo,8199,1,1,0,0,2015-09-30 18:57:27,2015-09-30 18:57:27
2932,U5IC1QspAf4,7726,5,2,0,0,2015-09-30 18:57:28,2015-09-30 18:57:28
2933,B5Yc78ieF60,17674,12,2,0,0,2015-09-30 18:57:28,2015-09-30 18:57:28
2934,QnZFQiDR4hQ,14789,8,5,0,0,2015-09-30 18:57:29,2015-09-30 18:57:29
2935,8SAeKk1QjtE,18091,124,46,0,3,2015-09-30 18:57:31,2015-09-30 18:57:31
2936,kyrKXACpUFg,933,5,0,0,1,2015-09-30 18:57:31,2015-09-30 18:57:31
2937,73H-qnJDMpw,3138,21,17,0,16,2015-09-30 18:57:32,2015-09-30 18:57:32
2938,34B2lDd33n4,356,4,0,0,3,2015-09-30 18:57:32,2015-09-30 18:57:32
2939,dXPZ7gXICL8,41689,126,20,0,3,2015-09-30 18:57:33,2015-09-30 18:57:33
2940,jSc4wawRCec,1414,11,0,0,10,2015-09-30 18:57:34,2015-09-30 18:57:34
2941,UYFWKTTaiUQ,1160,22,9,0,2,2015-09-30 18:57:34,2015-09-30 18:57:34
2942,nWRBC42YGG4,519,30,5,0,4,2015-09-30 18:57:35,2015-09-30 18:57:35
2943,CAh0R-HlXlE,12285,19,4,0,13,2015-09-30 18:57:35,2015-09-30 18:57:35
2944,pDSsUF7gIv4,30592,20,0,0,1,2015-09-30 18:57:36,2015-09-30 18:57:36
2945,DfADS6fhOeQ,22907,144,27,0,0,2015-09-30 18:57:36,2015-09-30 18:57:36
2946,vLTUMq1Gn8Q,839,42,4,0,4,2015-09-30 18:57:43,2015-09-30 18:57:43
2947,8mFKAzjanWk,14830,7,0,0,4,2015-09-30 18:57:45,2015-09-30 18:57:45
2948,dMJ9i2iNXEo,6406,10,1,0,12,2015-09-30 18:57:46,2015-09-30 18:57:46
2949,Z3lWiD7rItI,364,7,0,0,1,2015-09-30 18:57:46,2015-09-30 18:57:46
2950,WQKpei54FO0,553,13,7,0,3,2015-09-30 18:57:47,2015-09-30 18:57:47
2951,gmYqWwS10Oo,7102,20,4,0,10,2015-09-30 18:57:47,2015-09-30 18:57:47
2952,s6uoEzYjZro,1998,23,1,0,7,2015-09-30 18:57:49,2015-09-30 18:57:49
2953,6JF3fYi8JzM,692,10,2,0,2,2015-09-30 18:57:49,2015-09-30 18:57:49
2954,PwsB16eGBXU,522,14,2,0,1,2015-09-30 18:57:50,2015-09-30 18:57:50
2955,8voDrcUb0n8,549,5,1,0,0,2015-09-30 18:57:50,2015-09-30 18:57:50
2956,GPHQunwfXcQ,43643,206,211,0,0,2015-09-30 18:57:51,2015-09-30 18:57:51
2957,9YLEaGuCjIo,1541,10,2,0,0,2015-09-30 18:57:55,2015-09-30 18:57:55
2958,gIspcjpT4Vs,2472,18,4,0,2,2015-09-30 18:57:56,2015-09-30 18:57:56
2959,2A9wSrE9vBs,6207,19,1,0,3,2015-09-30 18:57:58,2015-09-30 18:57:58
2960,Gn0WCnjv0qw,477,6,0,0,2,2015-09-30 18:57:59,2015-09-30 18:57:59
2961,y73fwwpnm1w,54998,190,382,0,1,2015-09-30 18:57:59,2015-09-30 18:57:59
2962,KvwtRfaSosk,59,0,0,0,0,2015-09-30 18:58:00,2015-09-30 18:58:00
2963,odaIBPosa2E,1058,15,1,0,3,2015-09-30 18:58:01,2015-09-30 18:58:01
2964,gua0pVYIuCU,18568,278,177,0,3,2015-09-30 18:58:02,2015-09-30 18:58:02
2965,JWr00QJ44kY,798,17,10,0,22,2015-09-30 18:58:03,2015-09-30 18:58:03
2966,Xm6ImmfChLM,5069,17,0,0,1,2015-09-30 18:58:04,2015-09-30 18:58:04
2967,yukgvStv9co,323,0,0,0,3,2015-09-30 18:58:05,2015-09-30 18:58:05
2968,RH8p5RKLcck,1442,12,1,0,3,2015-09-30 18:58:06,2015-09-30 18:58:06
2969,0bPuciRw04U,9289,1,1,0,0,2015-09-30 18:58:06,2015-09-30 18:58:06
2970,JEV0qzUTGhY,16328,2,1,0,0,2015-09-30 18:58:07,2015-09-30 18:58:07
2971,hkt-8xXZTh0,16300,41,7,0,71,2015-09-30 18:58:08,2015-09-30 18:58:08
2972,Wc8a7L0lS58,49354,7,2,0,1,2015-09-30 18:58:15,2015-09-30 18:58:15
2973,Eda6uG7eGiA,2838,27,10,0,13,2015-09-30 18:58:15,2015-09-30 18:58:15
2974,He9JdfOcDDU,6697,37,12,0,55,2015-09-30 18:58:16,2015-09-30 18:58:16
2975,6FSJsrAoARU,3213,15,0,0,11,2015-09-30 18:58:18,2015-09-30 18:58:18
2976,2j0OrecMt9E,8859,1,2,0,0,2015-09-30 18:58:23,2015-09-30 18:58:23
2977,ruEORODZ-xg,12410,35,9,0,1,2015-09-30 18:58:24,2015-09-30 18:58:24
2978,GVE6yOmc-Ws,1110,42,4,0,7,2015-09-30 18:58:25,2015-09-30 18:58:25
2979,yv16CWJqUT4,55932,4,6,0,0,2015-09-30 18:58:25,2015-09-30 18:58:25
2980,zs-sIOe0X44,13172,0,1,0,0,2015-09-30 18:58:26,2015-09-30 18:58:26
2981,jBg6hU5zXDA,11714,68,85,0,45,2015-09-30 18:58:26,2015-09-30 18:58:26
2982,Jg51rJYJoSI,7498,185,20,0,68,2015-09-30 18:58:27,2015-09-30 18:58:27
2983,ucJ-OCOzb9s,69856,25,13,0,1,2015-09-30 18:58:28,2015-09-30 18:58:28
2984,kPSBI6P21jk,20931,6,4,0,4,2015-09-30 18:58:28,2015-09-30 18:58:28
2985,o4mK8JcuY7Y,1087,5,1,0,0,2015-09-30 18:58:29,2015-09-30 18:58:29
2986,ZUlTlBx-EEw,2553,39,24,0,30,2015-09-30 18:58:31,2015-09-30 18:58:31
2987,nQOSawwLPAc,1276,34,19,0,22,2015-09-30 18:58:32,2015-09-30 18:58:32
2988,z9-5Yq-0ri4,270,20,10,0,6,2015-09-30 18:58:32,2015-09-30 18:58:32
2989,QF1u0UClyAs,307,23,5,0,14,2015-09-30 18:58:33,2015-09-30 18:58:33
2990,oWxlsaOYg5A,880,33,288,0,147,2015-09-30 18:58:34,2015-09-30 18:58:34
2991,n3MS_hQw8EE,523,19,14,0,15,2015-09-30 18:58:39,2015-09-30 18:58:39
2992,mm-USGQ_y_w,4817,96,12,0,32,2015-09-30 18:58:40,2015-09-30 18:58:40
2993,9CmnMXhLaWg,2688,3,0,0,2,2015-09-30 18:58:41,2015-09-30 18:58:41
2994,eE6IJ5pxZ1Q,2369,62,27,0,20,2015-09-30 18:58:41,2015-09-30 18:58:41
2995,P73Ozi3DF28,2396,50,15,0,19,2015-09-30 18:58:45,2015-09-30 18:58:45
2996,D-nfueovttc,62795,234,375,0,285,2015-09-30 18:58:51,2015-09-30 18:58:51
2997,rx8us9M7nRc,897,25,23,0,14,2015-09-30 18:58:52,2015-09-30 18:58:52
2998,hkG3J7Wp0Qs,74364,214,1098,0,322,2015-09-30 18:58:52,2015-09-30 18:58:52
2999,VLJuU4nsGx8,1790,47,36,0,44,2015-09-30 18:58:53,2015-09-30 18:58:53
3000,6qPxusTvZkI,3997,44,104,0,27,2015-09-30 18:58:53,2015-09-30 18:58:53
3001,IgKWPcpwFDs,896960,2314,6399,0,2985,2015-09-30 18:58:54,2015-09-30 18:58:54
3002,yiZzKYNEQa0,2988,37,39,0,12,2015-09-30 18:58:56,2015-09-30 18:58:56
3003,iwW3Ak_cUEE,11316,91,37,0,33,2015-09-30 18:58:57,2015-09-30 18:58:57
3004,mWrf7NlS0VM,22087,68,11,0,86,2015-09-30 18:58:57,2015-09-30 18:58:57
3005,mxWp7yLklgw,9110,34,39,0,17,2015-09-30 18:58:58,2015-09-30 18:58:58
3006,cbSdfLD7gH8,7946,49,186,0,103,2015-09-30 18:58:59,2015-09-30 18:58:59
3007,4Ef1un_6veo,1232,22,24,0,7,2015-09-30 18:59:01,2015-09-30 18:59:01
3008,uy7OepQyP24,1006,12,10,0,3,2015-09-30 18:59:05,2015-09-30 18:59:05
3009,7dGrGSeS7p8,1469,18,21,0,3,2015-09-30 18:59:06,2015-09-30 18:59:06
3010,T63AlJaU-fU,734,20,6,0,0,2015-09-30 18:59:06,2015-09-30 18:59:06
3011,UG2SggpdNCM,1935,26,17,0,6,2015-09-30 18:59:07,2015-09-30 18:59:07
3012,YRNetIJNwFs,1444,19,32,0,9,2015-09-30 18:59:07,2015-09-30 18:59:07
3013,weRVUbu589M,937,16,5,0,2,2015-09-30 18:59:08,2015-09-30 18:59:08
3014,_reGnoQ2CKI,340,2,0,0,0,2015-09-30 18:59:08,2015-09-30 18:59:08
3015,6mXlcMYqGYg,3757,114,17,0,24,2015-09-30 18:59:09,2015-09-30 18:59:09
3016,S_nnsVOH1o0,1595,23,13,0,5,2015-09-30 18:59:10,2015-09-30 18:59:10
3017,PpR6K0rB1Ek,1564,18,12,0,13,2015-09-30 18:59:10,2015-09-30 18:59:10
3018,PPYma0Udue4,1069,20,4,0,5,2015-09-30 18:59:11,2015-09-30 18:59:11
3019,MVSAqV63CYk,578,16,13,0,13,2015-09-30 18:59:12,2015-09-30 18:59:12
3020,_BoOKqj4O7Y,595,17,5,0,3,2015-09-30 18:59:13,2015-09-30 18:59:13
3021,M7DcYGV5pxc,3185,22,11,0,7,2015-09-30 18:59:14,2015-09-30 18:59:14
3022,KacbQRyI6ro,2066,48,28,0,23,2015-09-30 18:59:14,2015-09-30 18:59:14
3023,R38d7jO35gg,1064,29,9,0,12,2015-09-30 18:59:15,2015-09-30 18:59:15
3024,RX1yC_GKr3g,2070,38,9,0,41,2015-09-30 18:59:16,2015-09-30 18:59:16
3025,06fYGmMmsG4,1247,27,12,0,8,2015-09-30 18:59:17,2015-09-30 18:59:17
3026,2DxP82L16iI,4901,65,3,0,71,2015-09-30 18:59:17,2015-09-30 18:59:17
3027,cUipxsyJIXY,1111,34,14,0,11,2015-09-30 18:59:18,2015-09-30 18:59:18
3028,7KgAg0F_zmw,1696,35,8,0,4,2015-09-30 18:59:18,2015-09-30 18:59:18
3029,10bCnKeDmqU,55662,184,403,0,98,2015-09-30 18:59:20,2015-09-30 18:59:20
3030,OA63k6f8AYM,1562,26,12,0,4,2015-09-30 18:59:20,2015-09-30 18:59:20
3031,f1rpUMKjeFs,762,18,5,0,0,2015-09-30 18:59:21,2015-09-30 18:59:21
3032,ML5rgemKMHY,925,31,14,0,9,2015-09-30 18:59:22,2015-09-30 18:59:22
3033,jKD-FJ-pMPI,986,22,4,0,2,2015-09-30 18:59:24,2015-09-30 18:59:24
3034,2OmEQr7dBW4,2512,33,17,0,7,2015-09-30 18:59:24,2015-09-30 18:59:24
3035,islGaBm2D0w,1093,27,17,0,36,2015-09-30 18:59:25,2015-09-30 18:59:25
3036,8-JrASsvgBw,835,19,2,0,11,2015-09-30 18:59:25,2015-09-30 18:59:25
3037,qwb_McI74rY,29030,112,356,0,136,2015-09-30 18:59:26,2015-09-30 18:59:26
3038,IGIWt4QTR2k,15462,122,7,0,26,2015-09-30 18:59:28,2015-09-30 18:59:28
3039,WQn0orEh7qc,1835,19,9,0,3,2015-09-30 18:59:29,2015-09-30 18:59:29
3040,gXqubVWmKe0,1093,42,2,0,7,2015-09-30 18:59:30,2015-09-30 18:59:30
3041,YUDihVyOXyQ,3395,32,14,0,75,2015-09-30 18:59:30,2015-09-30 18:59:30
3042,GHmq4585FII,1820,16,7,0,11,2015-09-30 18:59:31,2015-09-30 18:59:31
3043,usjt3ARRNFo,2655,33,7,0,29,2015-09-30 18:59:33,2015-09-30 18:59:33
3044,JFexjqB1I5U,1646,23,5,0,13,2015-09-30 18:59:34,2015-09-30 18:59:34
3045,9qeJr8LKHRA,876,23,3,0,5,2015-09-30 18:59:35,2015-09-30 18:59:35
3046,9p0ayzXkWCM,1515,16,4,0,1,2015-09-30 18:59:36,2015-09-30 18:59:36
3047,0BjeNejOenw,3214,31,13,0,4,2015-09-30 18:59:36,2015-09-30 18:59:36
3048,Y1EWGMWMVlQ,1160,16,5,0,3,2015-09-30 18:59:39,2015-09-30 18:59:39
3049,H0d-t-dTtkA,1920,25,9,0,13,2015-09-30 18:59:39,2015-09-30 18:59:39
3050,o7ugXx5JQqY,1716,15,4,0,2,2015-09-30 18:59:40,2015-09-30 18:59:40
3051,3l1vOa_HsAc,2653,6,2,0,2,2015-09-30 18:59:41,2015-09-30 18:59:41
3052,_FO8y9jz65U,3668,26,9,0,1,2015-09-30 18:59:42,2015-09-30 18:59:42
3053,p6960afVSTc,1726,26,2,0,5,2015-09-30 18:59:45,2015-09-30 18:59:45
3054,KWB3ZukKuJw,1564,28,5,0,1,2015-09-30 18:59:45,2015-09-30 18:59:45
3055,wnfQzNqE1r8,3438,37,6,0,1,2015-09-30 18:59:46,2015-09-30 18:59:46
3056,cPE8X-eef70,1310,25,5,0,7,2015-09-30 18:59:46,2015-09-30 18:59:46
3057,jxmvRMJCYXE,1989,15,6,0,10,2015-09-30 18:59:49,2015-09-30 18:59:49
3058,6IuDx88RwUo,7909,37,12,0,4,2015-09-30 18:59:49,2015-09-30 18:59:49
3059,99cI0qBr738,1449,21,7,0,2,2015-09-30 18:59:51,2015-09-30 18:59:51
3060,3E4cJevGAg0,1178,24,6,0,1,2015-09-30 18:59:51,2015-09-30 18:59:51
3061,sI_dJVpelg0,362,5,2,0,0,2015-09-30 18:59:52,2015-09-30 18:59:52
3062,KtrOrePOZmY,1367,21,18,0,6,2015-09-30 18:59:52,2015-09-30 18:59:52
3063,AyI9DzLprfM,806,20,13,0,7,2015-09-30 18:59:53,2015-09-30 18:59:53
3064,ul0OBXCgwds,5565,43,51,0,15,2015-09-30 18:59:53,2015-09-30 18:59:53
3065,YRAhCmGNodk,1476,2,2,0,3,2015-09-30 18:59:54,2015-09-30 18:59:54
3066,ZEkDCbjaf2I,26731,63,48,0,2,2015-09-30 18:59:54,2015-09-30 18:59:54
3067,Vet1HHyYtZQ,60725,157,363,0,124,2015-09-30 18:59:55,2015-09-30 18:59:55
3068,YQt_E4acnWo,123681,359,383,0,249,2015-09-30 18:59:55,2015-09-30 18:59:55
3069,kNbPIkchmHk,5112,54,51,0,29,2015-09-30 18:59:56,2015-09-30 18:59:56
3070,d2-qPUzKxN0,736,7,1,0,1,2015-09-30 18:59:57,2015-09-30 18:59:57
3071,ZX65QtuNJZU,280,10,1,0,0,2015-09-30 18:59:58,2015-09-30 18:59:58
3072,B9Sh5BS8_lA,373,10,0,0,0,2015-09-30 18:59:59,2015-09-30 18:59:59
3073,j76Tec0mkSo,623,40,1,0,0,2015-09-30 18:59:59,2015-09-30 18:59:59
3074,cz4kDJz_az0,4981,34,20,0,6,2015-09-30 19:00:01,2015-09-30 19:00:01
3075,R7qCMhqg6t4,0,0,0,0,0,2015-09-30 19:00:02,2015-09-30 19:00:02
3076,IEYV9q9fVI0,1765,25,6,0,5,2015-09-30 19:00:02,2015-09-30 19:00:02
3077,Ki8M5jmuIx4,2250,0,0,0,0,2015-09-30 19:00:04,2015-09-30 19:00:04
3078,wFtwmypvtoM,81,1,0,0,0,2015-09-30 19:00:06,2015-09-30 19:00:06
3079,3_PfQOA7ZqM,20196,252,27,0,24,2015-09-30 19:00:06,2015-09-30 19:00:06
3080,paRj8inSoe4,37,0,0,0,0,2015-09-30 19:00:07,2015-09-30 19:00:07
3081,GJ2mhLTKuZU,1,0,0,0,0,2015-09-30 19:00:07,2015-09-30 19:00:07
3082,-ILXH_iWPC8,624,19,10,0,11,2015-09-30 19:00:08,2015-09-30 19:00:08
3083,IKtKxzlA4h8,323,0,0,0,0,2015-09-30 19:00:08,2015-09-30 19:00:08
3084,bG7xXDrGR7M,59,0,0,0,0,2015-09-30 19:00:09,2015-09-30 19:00:09
3085,Q5Er4byiuCk,50,1,0,0,0,2015-09-30 19:00:09,2015-09-30 19:00:09
3086,fA_gpDYDjPU,371,16,4,0,0,2015-09-30 19:00:10,2015-09-30 19:00:10
3087,OoWgkBfeMug,258,11,2,0,0,2015-09-30 19:00:10,2015-09-30 19:00:10
3088,wfOEqhOUCxo,900,26,2,0,0,2015-09-30 19:00:11,2015-09-30 19:00:11
3089,J_0-C60f6pc,1044,15,1,0,0,2015-09-30 19:00:11,2015-09-30 19:00:11
3090,JhWPYc21Hs8,381,13,2,0,1,2015-09-30 19:00:12,2015-09-30 19:00:12
3091,BUVI6kol5f0,1183,17,2,0,3,2015-09-30 19:00:12,2015-09-30 19:00:12
3092,nHImYNJLDNU,3177,32,6,0,4,2015-09-30 19:00:13,2015-09-30 19:00:13
3093,BjuA9KQ7JXg,60343,232,97,0,9,2015-09-30 19:00:13,2015-09-30 19:00:13
3094,gvyoFSFB94s,37912,84,25,0,9,2015-09-30 19:00:14,2015-09-30 19:00:14
3095,GwPAy9Sprnk,2710,30,3,0,7,2015-09-30 19:00:14,2015-09-30 19:00:14
3096,ph3jyMfT_Zs,40662,67,25,0,3,2015-09-30 19:00:15,2015-09-30 19:00:15
3097,C43jrjqJvsk,1858,20,0,0,4,2015-09-30 19:00:15,2015-09-30 19:00:15
3098,sTePNYR7XNY,806,21,2,0,3,2015-09-30 19:00:15,2015-09-30 19:00:15
3099,HKkj5nmTSNg,677,22,2,0,4,2015-09-30 19:00:16,2015-09-30 19:00:16
3100,RCoEv0ju-N4,4642,49,3,0,10,2015-09-30 19:00:16,2015-09-30 19:00:16
3101,FzNyFt_PBD0,19946,101,43,0,6,2015-09-30 19:00:18,2015-09-30 19:00:18
3102,v0LTRFIZ9CA,473,3,0,0,0,2015-09-30 19:00:19,2015-09-30 19:00:19
3103,4kGXS-FsjtA,727,6,0,0,1,2015-09-30 19:00:20,2015-09-30 19:00:20
3104,ZlWcvpdNw68,386,4,1,0,0,2015-09-30 19:00:21,2015-09-30 19:00:21
3105,Z3pxrrtGKU0,550,7,0,0,0,2015-09-30 19:00:21,2015-09-30 19:00:21
3106,LgILMpvcpB4,890,8,1,0,0,2015-09-30 19:00:22,2015-09-30 19:00:22
3107,M583sJKFFh8,15872,67,26,0,32,2015-09-30 19:00:24,2015-09-30 19:00:24
3108,VnAxHy-HiVU,20093,57,20,0,7,2015-09-30 19:00:25,2015-09-30 19:00:25
3109,IxbtpRhdwjs,11982,32,11,0,2,2015-09-30 19:00:25,2015-09-30 19:00:25
3110,rv6iuR04-ZE,1752,11,5,0,3,2015-09-30 19:00:26,2015-09-30 19:00:26
3111,Rg4RoAl7d7o,9328,123,8,0,2,2015-09-30 19:00:31,2015-09-30 19:00:31
3112,nx3Wmc2AsXw,2699,11,2,0,7,2015-09-30 19:00:31,2015-09-30 19:00:31
3113,mbXHg7_Zqjc,322464,1131,35,0,369,2015-09-30 19:00:32,2015-09-30 19:00:32
3114,yqJFhLC0c9w,2572,27,1,0,7,2015-09-30 19:00:32,2015-09-30 19:00:32
3115,MsNEEEC0oec,1569,4,2,0,0,2015-09-30 19:00:33,2015-09-30 19:00:33
3116,J4bkaMw3rmw,4078,10,0,0,0,2015-09-30 19:00:34,2015-09-30 19:00:34
3117,MSp3Hyhzylo,864,10,1,0,4,2015-09-30 19:00:34,2015-09-30 19:00:34
3118,dGPQX4i_Zjw,1161,10,2,0,1,2015-09-30 19:00:35,2015-09-30 19:00:35
3119,jQs6t82nzkQ,8219,71,14,0,33,2015-09-30 19:00:36,2015-09-30 19:00:36
3120,GmOgykwQQog,544,15,1,0,4,2015-09-30 19:00:36,2015-09-30 19:00:36
3121,hhU-4cvvt4w,3004,2,0,0,0,2015-09-30 19:00:37,2015-09-30 19:00:37
3122,DkGjdCi5tWU,2512,4,0,0,0,2015-09-30 19:00:37,2015-09-30 19:00:37
3123,baN6XGryLFI,1232,0,0,0,3,2015-09-30 19:00:38,2015-09-30 19:00:38
3124,iYTA6RofOfM,240,0,0,0,0,2015-09-30 19:00:38,2015-09-30 19:00:38
3125,utbQST5uTTk,991,1,0,0,1,2015-09-30 19:00:39,2015-09-30 19:00:39
3126,LdBx58vm6hA,2341,48,5,0,4,2015-09-30 19:00:39,2015-09-30 19:00:39
3127,-kLA_RYoGrs,615,0,0,0,0,2015-09-30 19:00:40,2015-09-30 19:00:40
3128,0FTdMAzkngg,459,0,0,0,0,2015-09-30 19:00:40,2015-09-30 19:00:40
3129,XUPj4bHzePQ,403,1,0,0,0,2015-09-30 19:00:41,2015-09-30 19:00:41
3130,dfvyY7fJ61E,1510,37,5,0,3,2015-09-30 19:00:41,2015-09-30 19:00:41
3131,dRjJP_FYt7Q,311,1,0,0,0,2015-09-30 19:00:42,2015-09-30 19:00:42
3132,FNp1D33Xl00,282,0,0,0,0,2015-09-30 19:00:42,2015-09-30 19:00:42
3133,DdAyTEsZ7T4,331,0,0,0,0,2015-09-30 19:00:43,2015-09-30 19:00:43
3134,FAxNK39h974,596,0,0,0,0,2015-09-30 19:00:43,2015-09-30 19:00:43
3135,KfkRtTs4olI,209,0,0,0,0,2015-09-30 19:00:44,2015-09-30 19:00:44
3136,K0LEidu5PT0,261,0,0,0,0,2015-09-30 19:00:46,2015-09-30 19:00:46
3137,43Ea2cMBtKQ,218,0,0,0,0,2015-09-30 19:00:48,2015-09-30 19:00:48
3138,vvCGhRTWv7Y,3101,0,0,0,0,2015-09-30 19:00:48,2015-09-30 19:00:48
3139,fMnqwyrjY_M,237,0,0,0,0,2015-09-30 19:00:49,2015-09-30 19:00:49
3140,q3Cpdr49zYQ,3023,0,0,0,4,2015-09-30 19:00:49,2015-09-30 19:00:49
3141,5YtZ6MAsIgw,1135,24,3,0,0,2015-09-30 19:00:50,2015-09-30 19:00:50
3142,hmf8ZBYJXkI,116,0,0,0,0,2015-09-30 19:00:50,2015-09-30 19:00:50
3143,Iabo9RKIvOg,5640,1,0,0,1,2015-09-30 19:00:51,2015-09-30 19:00:51
3144,rMWJtPA_FB0,1778,0,0,0,0,2015-09-30 19:00:52,2015-09-30 19:00:52
3145,GcUaf7W5JDQ,1165,1,0,0,0,2015-09-30 19:00:52,2015-09-30 19:00:52
3146,2-sMeXKTohU,834,0,0,0,0,2015-09-30 19:00:53,2015-09-30 19:00:53
3147,qaQywIdjYbM,32569,91,21,0,25,2015-09-30 19:00:54,2015-09-30 19:00:54
3148,POitXzdmlIY,2035,0,0,0,1,2015-09-30 19:00:54,2015-09-30 19:00:54
3149,KTt3cbqchtI,650,0,0,0,0,2015-09-30 19:00:55,2015-09-30 19:00:55
3150,KQ8QIOyzCAc,243,0,0,0,0,2015-09-30 19:00:55,2015-09-30 19:00:55
3151,8A5lG-XU3Wo,5345,1,0,0,4,2015-09-30 19:00:56,2015-09-30 19:00:56
3152,j9N904h2WXs,450,0,0,0,0,2015-09-30 19:00:57,2015-09-30 19:00:57
3153,pxuJ7R_ED0w,185,0,0,0,0,2015-09-30 19:00:57,2015-09-30 19:00:57
3154,XCFdTZQoiDI,5551,0,0,0,0,2015-09-30 19:00:58,2015-09-30 19:00:58
3155,ARDfHfMxy8Q,22525,6,0,0,9,2015-09-30 19:00:58,2015-09-30 19:00:58
3156,SITPBvBSqOU,1404,4,1,0,0,2015-09-30 19:00:59,2015-09-30 19:00:59
3157,2_D1fsjYGSA,5084,10,3,0,0,2015-09-30 19:01:00,2015-09-30 19:01:00
3158,nqAZ0TsGGZE,108,0,0,0,0,2015-09-30 19:01:00,2015-09-30 19:01:00
3159,nWrJqWglJ-s,1428,15,1,0,6,2015-09-30 19:01:01,2015-09-30 19:01:01
3160,v95RjstiOPE,1401,0,0,0,4,2015-09-30 19:01:01,2015-09-30 19:01:01
3161,vPc6sKWhrx0,270,0,0,0,0,2015-09-30 19:01:02,2015-09-30 19:01:02
3162,pHCms35SMOU,83,0,0,0,0,2015-09-30 19:01:03,2015-09-30 19:01:03
3163,__QtZ9Zz69U,70,0,0,0,0,2015-09-30 19:01:03,2015-09-30 19:01:03
3164,FXW4voHgLWI,79,0,0,0,0,2015-09-30 19:01:04,2015-09-30 19:01:04
3165,rsrTGAadXzQ,46,0,0,0,0,2015-09-30 19:01:04,2015-09-30 19:01:04
3166,SRjCXjnEsvA,161,0,0,0,0,2015-09-30 19:01:05,2015-09-30 19:01:05
3167,t7jrUGXxvOA,36,0,0,0,0,2015-09-30 19:01:06,2015-09-30 19:01:06
3168,obrTf-Eo9zI,40,0,0,0,0,2015-09-30 19:01:07,2015-09-30 19:01:07
3169,vfF8BpoqRfg,36,0,0,0,0,2015-09-30 19:01:07,2015-09-30 19:01:07
3170,Vn22YHNYs3s,7601,28,12,0,45,2015-09-30 19:01:08,2015-09-30 19:01:08
3171,veOsT7HsbP8,31,0,0,0,0,2015-09-30 19:01:08,2015-09-30 19:01:08
3172,OiHmDcxLAMo,615,0,0,0,0,2015-09-30 19:01:09,2015-09-30 19:01:09
3173,6Z7SNknADpM,2899,17,0,0,3,2015-09-30 19:01:10,2015-09-30 19:01:10
3174,V_BdmR7HeEg,920,2,0,0,1,2015-09-30 19:01:11,2015-09-30 19:01:11
3175,JnXha6Qk3D0,1144,1,0,0,1,2015-09-30 19:01:11,2015-09-30 19:01:11
